Console ID,Console Name,Game Name,rating,rating_count
18,FC,Tecmo Bowl,75.2855427587195,20
18,FC,Circus Charlie,75.2250723920104,37
18,FC,Bubble Bobble,75.2019542840587,4
18,FC,Ghosts 'n Goblins,75.08922805904591,82
18,FC,Speedball,75.0341191287963,12
18,FC,Track & Field,75.0060133965061,33
18,FC,Indiana Jones and the Last Crusade: The Action Game,74.9377964522533,9
18,FC,The Immortal,74.9223442995425,7
18,FC,Tiny Toon Adventures,74.4930581316149,47
18,FC,Metal Gear,74.4100021441201,12
18,FC,Vice: Project Doom,74.1836734693878,5
18,FC,Nobunaga's Ambition,74.1123595505618,5
18,FC,Super Turrican,73.887569613706,8
18,FC,Dizzy: Prince of the Yolkfolk,73.7932052774236,6
18,FC,The Addams Family,73.6869064733073,12
18,FC,King's Quest V: Absence Makes the Heart Go Yonder!,73.6854263038321,25
18,FC,Joust,73.585511888291,25
18,FC,Alien 3,73.3891177819981,31
18,FC,Tecmo World Wrestling,73.2988126782586,5
18,FC,Danny Sullivan's Indy Heat,73.2790673995501,6
18,FC,Road Fighter,73.22706915994709,29
18,FC,Batman: The Video Game,73.2097691999381,27
18,FC,G.I. Joe: The Atlantis Factor,73.0189225408676,8
18,FC,Ivan ''Ironman'' Stewart's Super Off Road,72.9303085919526,22
18,FC,Boulder Dash,72.7584429430988,30
18,FC,New Ghostbusters II,72.6539055892208,7
18,FC,Sid Meier's Pirates!,72.5161454075809,32
18,FC,Pitfall!,72.50583523012389,74
18,FC,Excitebike,72.4599162276805,125
18,FC,Solomon's Key,72.3590891917896,17
18,FC,Yoshi's Cookie,72.3555237061127,19
18,FC,Ghostbusters,72.2265496201084,29
18,FC,Top Gun,72.21856570621699,25
18,FC,Bomberman,72.0745027363922,80
18,FC,NES Open Tournament Golf,72.0731712425486,11
18,FC,Dragon Warrior IV,72.0493105616566,17
18,FC,Commando,71.960855521166,43
18,FC,Battle Chess,71.8287091417639,47
18,FC,Dr. Mario,71.7673987395238,154
18,FC,Metroid,71.7519677666935,187
18,FC,Gun.Smoke,71.7117351309516,6
18,FC,Ikari Warriors,71.6592322849745,25
18,FC,Dragon Warrior,71.6538149959495,8
18,FC,Double Dragon III: The Sacred Stones,71.5136145709357,22
18,FC,Kid Icarus,71.4268460764191,50
18,FC,Ice Climber,71.28051943697331,100
18,FC,Crystalis,71.2754874096353,12
18,FC,Ice Hockey,70.9690895582409,22
18,FC,Double Dribble,70.926998693829,14
18,FC,Bubble Bobble Part 2,70.9013079759112,9
18,FC,Elevator Action,70.8035493057841,34
18,FC,Defender of the Crown,70.5906034972229,21
18,FC,Nintendo World Cup,70.54219522221149,26
18,FC,Duck Hunt,70.5393964173256,173
18,FC,Lode Runner,70.4823296569638,8
18,FC,Contra Force,70.4653052406008,27
18,FC,Millipede,70.4228805128673,20
18,FC,Pac-Man,70.3091534049752,8
18,FC,Mappy,70.2993836607863,25
18,FC,Rampart,70.14925373134331,7
18,FC,Guerrilla War,70.1387813172276,7
18,FC,Jackie Chan's Action Kung Fu,70.1068325865122,11
18,FC,Devil World,70.0302703469024,11
18,FC,Hostages,70.0249090469881,11
18,FC,Micro Mages,70.0,4
18,FC,Ufouria: The Saga,70.0,3
18,FC,Racer Mini Yonku: Japan Cup,70.0,0
18,FC,Kick Off,69.9788280592662,14
18,FC,Rod-Land,69.9701378655631,5
18,FC,Heavy Barrel,69.9585708917194,5
18,FC,Pac-Land,69.9271906461117,15
18,FC,RoadBlasters,69.9125365279,6
18,FC,Tiny Toon Adventures 2: Trouble in Wackyland,69.8944003100174,5
18,FC,Rad Racer,69.8922999557215,17
18,FC,S.C.A.T.: Special Cybernetic Attack Team,69.8786338578683,7
18,FC,Rygar,69.8769015532049,23
18,FC,P.O.W.: Prisoners of War,69.86518947034101,9
18,FC,Tetris 2,69.8205819776354,10
18,FC,Might and Magic: Book One - The Secret of the Inner Sanctum,69.7782281733094,12
18,FC,Gargoyle's Quest II,69.767189507934,7
18,FC,Tag Team Wrestling,69.7661427249721,5
18,FC,Qix,69.7062924543726,12
18,FC,The Bugs Bunny Crazy Castle,69.6654033971102,14
18,FC,Disney's The Little Mermaid,69.6633174662633,19
18,FC,Ski or Die,69.617896218542,15
18,FC,Wario's Woods,69.5664801004113,11
18,FC,Gauntlet II,69.49094710809051,22
18,FC,Adventure Island,69.4863268460299,68
18,FC,Wizardry: Proving Grounds of the Mad Overlord,69.474911206646,10
18,FC,Alpha Mission,69.4616208072825,10
18,FC,Thexder,69.3639206766597,9
18,FC,Gumshoe,69.3592770314234,5
18,FC,Pinball,69.2860445203402,13
18,FC,The Battle of Olympus,69.1390409374054,10
18,FC,Cobra Triangle,69.1041887540717,7
18,FC,Parasol Stars: Rainbow Islands II,69.0,1
18,FC,Othello,68.8129673138168,9
18,FC,Uninvited,68.78310785229681,10
18,FC,Karateka,68.7777774573706,19
18,FC,Cabal,68.6837261073701,25
18,FC,Dragon Spirit,68.6679910613414,11
18,FC,The Bard's Tale II: The Destiny Knight,68.6580577427821,8
18,FC,Gyruss,68.5548572336654,15
18,FC,Section Z,68.438933768452,7
18,FC,Choplifter,68.2532821426956,15
18,FC,Dig Dug II: Trouble in Paradise,67.8288575818422,17
18,FC,Air Fortress,67.8195748294167,6
18,FC,Adventure Island II,67.7510501389319,28
18,FC,The Blues Brothers,67.7474112290504,15
18,FC,Rolling Thunder,67.64903442977621,14
18,FC,Donkey Kong Jr.,67.55963504178881,14
18,FC,The Goonies II,67.5332803120902,14
18,FC,Chase H.Q.,67.4953078324734,14
18,FC,1943: The Battle of Midway,67.1647079506521,33
18,FC,1942,66.9807848223859,68
18,FC,EarthBound Beginnings,66.81507009335701,42
18,FC,Gauntlet,66.8026606103559,15
18,FC,Balloon Fight,66.7886637930071,73
18,FC,Mickey Mousecapade,66.7191601049869,6
18,FC,Bump 'n' Jump,66.7020315036574,12
18,FC,RoboCop,66.4267716985877,8
18,FC,Alien Syndrome,66.3574875788599,17
18,FC,Space Harrier,66.3488427953799,28
18,FC,Donkey Kong,66.2291077073287,34
18,FC,Golf,66.02910331238489,18
18,FC,Teenage Mutant Ninja Turtles,66.0080468235205,23
18,FC,The Incredible Crash Dummies,66.0,3
18,FC,Krusty's Fun House,65.8915682033939,13
18,FC,Where in Time is Carmen Sandiego?,65.8790198646177,6
18,FC,Wrecking Crew,65.6671157157514,19
18,FC,Tiger Heli,65.5428758627759,11
18,FC,Operation Wolf,65.4676004175532,23
18,FC,Zelda II: The Adventure of Link,65.4673500551407,224
18,FC,Bionic Commando,65.2905926580932,19
18,FC,The Smurfs,65.2202209126577,19
18,FC,Wizards & Warriors,65.0597468675208,11
18,FC,Captain America and the Avengers,64.883564063664,23
18,FC,After Burner II,64.8718576751603,16
18,FC,Tom & Jerry: The Ultimate Game of Cat and Mouse!,64.4211755145214,11
18,FC,Paperboy 2,64.01627126099851,11
18,FC,Nuts & Milk,63.90554735006859,9
18,FC,Double Dragon II: The Revenge,63.8255701857851,6
18,FC,Terminator 2: Judgment Day,63.5171503306925,15
18,FC,Cliffhanger,63.44450534749021,5
18,FC,RoboCop 3,63.3442717938747,16
18,FC,Clu Clu Land,63.2329611949914,20
18,FC,Karnov,63.1635339143078,17
18,FC,Spider-Man: Return of the Sinister Six,63.113147367076,7
18,FC,WWF King of the Ring,63.0,0
18,FC,Hatris,63.0,2
18,FC,Star Wars: The Empire Strikes Back,63.0,4
18,FC,Cool World,63.0,1
18,FC,Q*bert,62.3280307232863,29
18,FC,Batman: Return of the Joker,62.0562803463571,23
18,FC,Adventure Island 3,61.9601941456621,21
18,FC,3-D WorldRunner,61.9238613188307,6
18,FC,A Boy and His Blob: Trouble on Blobolonia,61.91290220487011,18
18,FC,Rush'n Attack,61.8964921236158,13
18,FC,Kung Fu,61.8400989892405,5
18,FC,Advanced Dungeons & Dragons: Hillsfar,61.6852793669581,11
18,FC,The Simpsons: Bart vs. the World,61.4824896038321,17
18,FC,Toobin',61.4610374950832,8
18,FC,Spy vs Spy,60.7124883759737,24
18,FC,Kabuki: Quantum Fighter,60.7100048236944,5
18,FC,Wild Gunman,60.6603236577545,24
18,FC,Dynowarz: Destruction of Spondylus,60.5475749506749,5
18,FC,Asterix,60.5407023517095,24
18,FC,Bonk's Adventure,60.5112690755088,16
18,FC,M.C Kids,60.5107115506842,5
18,FC,Renegade,60.4030259162264,18
18,FC,Willow,60.3950712834962,12
18,FC,Star Force,60.3684860588414,15
18,FC,Xevious,60.34810461766,16
18,FC,Metal Storm,60.2207213232912,6
18,FC,Abadox: The Deadly Inner War,60.2186924567248,14
18,FC,Winter Games,60.1434126142427,28
18,FC,California Games,60.13418110803001,39
18,FC,Adventures in the Magic Kingdom,60.0415480081335,6
18,FC,City Connection,60.0357036001077,17
18,FC,Pipe Dream,60.0298044085688,7
18,FC,Bram Stoker's Dracula,60.0191736030284,5
18,FC,Gremlins II: The New Batch,60.0,3
18,FC,Riddled Corpses,60.0,0
18,FC,Who Framed Roger Rabbit,60.0,4
18,FC,NightHawk F-117A Stealth Fighter 2.0,60.0,2
18,FC,Nigel Mansell's World Championship,59.9616113912463,5
18,FC,RoboCop 2,59.9446276364089,5
18,FC,Klax,59.9428450273878,13
18,FC,Castlevania II: Simon's Quest,59.9367053362138,105
18,FC,Wolverine,59.9127004113027,7
18,FC,Hogan's Alley,59.8924498567858,28
18,FC,Captain Planet and the Planeteers,59.8693074258425,5
18,FC,Urban Champion,59.7736042109376,18
18,FC,The Simpsons: Bart vs. The Space Mutants,59.73817193831741,27
18,FC,The Addams Family: Pugsley's Scavenger Hunt,59.7266511363684,5
18,FC,Mach Rider,59.6105922375916,12
18,FC,Star Soldier,59.4348554895478,10
18,FC,Tom and Jerry,59.3759794144582,7
18,FC,Rambo,59.0554122224428,6
18,FC,Mighty Bomb Jack,59.029749033746,7
18,FC,Star Trek: The Next Generation,59.0,2
18,FC,Milon's Secret Castle,58.9813883953017,12
18,FC,Shinobi,58.7310216908374,34
18,FC,Donkey Kong Classics,58.6013377427456,5
18,FC,The Adventures of Bayou Billy,58.4982462666737,12
18,FC,The Uncanny X-Men,58.4521011381571,6
18,FC,Athena,58.04248716320301,12
18,FC,Guerrilla War,57.97752808988761,5
18,FC,Hyper Sports,57.5,9
18,FC,The Bugs Bunny Birthday Blowout,57.4946850296058,5
18,FC,The Adventures of Rocky and Bullwinkle and Friends,57.0,3
18,FC,Narc,56.1610796963354,5
18,FC,Teenage Mutant Ninja Turtles: Tournament Fighters,56.0660180199628,24
18,FC,The Karate Kid,55.7465712041182,7
18,FC,Indiana Jones and the Temple of Doom,55.7330083856527,10
18,FC,Godzilla: Monster of Monsters,55.56446339126821,10
18,FC,Defender II,55.4324240440394,11
18,FC,Soccer,55.2021604074838,18
18,FC,The Chessmaster,55.0,4
18,FC,Attack of the Killer Tomatoes,55.0,4
18,FC,Hydlide,54.9006982041706,11
18,FC,8 Eyes,54.7320923318625,12
18,FC,Friday the 13th,54.6407663961717,16
18,FC,Paperboy,54.1355634466638,73
18,FC,American Gladiators,54.0406176357914,5
18,FC,Ghostbusters II,53.6769665977851,7
18,FC,Crazy Climber,53.5056295439571,9
18,FC,Fester's Quest,53.0870445423663,6
18,FC,George Foreman's KO Boxing,53.0,1
18,FC,Darkman,53.0,4
18,FC,Pac-Mania,52.95116627701159,12
18,FC,Karate Champ,52.0325744082745,9
18,FC,Spot: The Video Game,52.0,0
18,FC,The Flintstones: The Rescue of Dino & Hoppy,51.9937323611346,13
18,FC,Ironsword: Wizards & Warriors II,51.7538121774604,5
18,FC,Yo! Noid,51.52517079207379,13
18,FC,Mario Bros.,51.4573205404575,15
18,FC,Best of the Best: Championship Karate,51.1066368428571,8
18,FC,Adventures of Dino Riki,50.9745419749575,9
18,FC,Baseball,50.63885958201151,10
18,FC,Snake's Revenge,50.62599570600199,8
18,FC,Double Dragon,50.3244675309653,7
18,FC,Superman,50.2400668647754,8
18,FC,Son Son,50.2017828153726,7
18,FC,The Goonies,50.182471095437,8
18,FC,Jimmy Connors Tennis,50.0,0
18,FC,Jordan vs. Bird: One on One,50.0,4
18,FC,Wayne's World,50.0,3
18,FC,Donkey Kong 3,49.90557426277719,7
18,FC,Gyromite,49.7095771457992,5
18,FC,Dragon's Lair,48.8822805771287,14
18,FC,Ghosts 'n Goblins,48.60259405770169,9
18,FC,Lethal Weapon,48.0,4
18,FC,Bad Street Brawler,47.19111594410541,7
18,FC,Yoshi,46.9563917443496,17
18,FC,The Three Stooges,46.56040977696,6
18,FC,Beetlejuice,46.0,0
18,FC,Back to the Future,45.2266328701553,8
18,FC,Castelian,45.0,1
18,FC,Roger Clemens' MVP Baseball,43.0,2
18,FC,Championship Pool,43.0,3
18,FC,Donkey Kong Jr. Math,42.1535367558812,10
18,FC,Adventures of Tom Sawyer,40.7620194376493,5
18,FC,Robin Hood: Prince of Thieves,40.174649954917,4
18,FC,720 Degrees,39.6308017644145,14
18,FC,Last Action Hero,38.9265084866258,6
18,FC,Silver Surfer,38.6897585752195,14
18,FC,Hudson Hawk,35.0,1
18,FC,Caesars Palace,35.0,4
18,FC,Cybernoid: The Fighting Machine,34.4306700770658,7
18,FC,Loopz,33.0,0
18,FC,Swamp Thing,33.0,3
18,FC,Flying Warriors,32.306674,0
18,FC,Advanced Dungeons & Dragons: Heroes of the Lance,30.8981723666998,12
18,FC,Solstice: The Quest for the Staff of Demnos,30.3116751023176,5
18,FC,Dr. Jekyll and Mr. Hyde,26.4634267984232,12
18,FC,Spelunker,25.6921616816745,9
18,FC,Super Pitfall,22.1864102165426,5
18,FC,Taboo: The Sixth Sense,20.3487183119217,5
18,FC,Volleyball,20.0,2
18,FC,Blades of Steel,81.79196245193219,28
18,FC,Makaimura Gaiden: The Demon Darkness,81.0,3
18,FC,Nebulus,79.4828115942563,11
18,FC,Bases Loaded,79.3226823231749,13
18,FC,Space Invaders,77.7664157328699,135
18,FC,Star Wars,77.7188716776998,5
18,FC,Marble Madness,75.7680932854332,57
18,FC,Tecmo Bowl,75.2855427587195,20
18,FC,Indiana Jones and the Last Crusade: The Action Game,74.9377964522533,9
18,FC,Nobunaga's Ambition,74.1123595505618,5
18,FC,Boulder Dash,72.7584429430988,30
18,FC,New Ghostbusters II,72.6539055892208,7
18,FC,Double Dribble,70.926998693829,14
18,FC,Bubble Bobble Part 2,70.9013079759112,9
18,FC,Elevator Action,70.8035493057841,34
18,FC,Rampart,70.14925373134331,7
18,FC,Rod-Land,69.9701378655631,5
18,FC,Tetris 2,69.8205819776354,10
18,FC,The Bugs Bunny Crazy Castle,69.6654033971102,14
18,FC,Gauntlet II,69.49094710809051,22
18,FC,The Battle of Olympus,69.1390409374054,10
18,FC,Othello,68.8129673138168,9
18,FC,The Blues Brothers,67.7474112290504,15
18,FC,Chase H.Q.,67.4953078324734,14
18,FC,The Incredible Crash Dummies,66.0,3
18,FC,Krusty's Fun House,65.8915682033939,13
18,FC,The Smurfs,65.2202209126577,19
18,FC,Captain America and the Avengers,64.883564063664,23
18,FC,Paperboy 2,64.01627126099851,11
18,FC,Terminator 2: Judgment Day,63.5171503306925,15
18,FC,Cliffhanger,63.44450534749021,5
18,FC,WWF King of the Ring,63.0,0
18,FC,Hatris,63.0,2
18,FC,Star Wars: The Empire Strikes Back,63.0,4
18,FC,Cool World,63.0,1
18,FC,Q*bert,62.3280307232863,29
18,FC,Batman: Return of the Joker,62.0562803463571,23
18,FC,Asterix,60.5407023517095,24
18,FC,Bonk's Adventure,60.5112690755088,16
18,FC,M.C Kids,60.5107115506842,5
18,FC,Pipe Dream,60.0298044085688,7
18,FC,Bram Stoker's Dracula,60.0191736030284,5
18,FC,Nigel Mansell's World Championship,59.9616113912463,5
18,FC,Klax,59.9428450273878,13
18,FC,The Addams Family: Pugsley's Scavenger Hunt,59.7266511363684,5
18,FC,Star Trek: The Next Generation,59.0,2
18,FC,The Adventures of Rocky and Bullwinkle and Friends,57.0,3
18,FC,The Chessmaster,55.0,4
18,FC,Attack of the Killer Tomatoes,55.0,4
18,FC,Paperboy,54.1355634466638,73
18,FC,George Foreman's KO Boxing,53.0,1
18,FC,Spot: The Video Game,52.0,0
18,FC,Best of the Best: Championship Karate,51.1066368428571,8
18,FC,Jimmy Connors Tennis,50.0,0
18,FC,Jordan vs. Bird: One on One,50.0,4
18,FC,Wayne's World,50.0,3
18,FC,Lethal Weapon,48.0,4
18,FC,Beetlejuice,46.0,0
18,FC,Roger Clemens' MVP Baseball,43.0,2
18,FC,Championship Pool,43.0,3
18,FC,Robin Hood: Prince of Thieves,40.174649954917,4
18,FC,Last Action Hero,38.9265084866258,6
18,FC,Hudson Hawk,35.0,1
18,FC,Caesars Palace,35.0,4
18,FC,Loopz,33.0,0
18,FC,Swamp Thing,33.0,3
18,FC,Marble Madness,75.7680932854332,57
18,FC,Ghosts 'n Goblins,75.08922805904591,82
18,FC,Crystalis,71.2754874096353,12
18,FC,Rampart,70.14925373134331,7
18,FC,Wizardry: Proving Grounds of the Mad Overlord,69.474911206646,10
18,FC,1942,66.9807848223859,68
18,FC,Toobin',61.4610374950832,8
18,FC,Paperboy,54.1355634466638,73
18,FC,720 Degrees,39.6308017644145,14
18,FC,Defender of the Crown,70.5906034972229,21
18,FC,Balloon Fight,66.7886637930071,73
18,FC,Wrecking Crew,65.6671157157514,19
18,FC,The Three Stooges,46.56040977696,6
18,FC,Fantastic Dizzy,89.6340031315415,14
18,FC,Prince of Persia,82.2840958871467,225
18,FC,Star Wars,77.7188716776998,5
18,FC,Battletoads,76.94520122989,106
18,FC,Marble Madness,75.7680932854332,57
18,FC,Indiana Jones and the Last Crusade: The Action Game,74.9377964522533,9
18,FC,The Addams Family,73.6869064733073,12
18,FC,Alien 3,73.3891177819981,31
18,FC,Ivan ''Ironman'' Stewart's Super Off Road,72.9303085919526,22
18,FC,Mappy,70.2993836607863,25
18,FC,Chase H.Q.,67.4953078324734,14
18,FC,Space Harrier,66.3488427953799,28
18,FC,The Incredible Crash Dummies,66.0,3
18,FC,Krusty's Fun House,65.8915682033939,13
18,FC,The Smurfs,65.2202209126577,19
18,FC,Captain America and the Avengers,64.883564063664,23
18,FC,Terminator 2: Judgment Day,63.5171503306925,15
18,FC,Cliffhanger,63.44450534749021,5
18,FC,RoboCop 3,63.3442717938747,16
18,FC,Spider-Man: Return of the Sinister Six,63.113147367076,7
18,FC,The Simpsons: Bart vs. the World,61.4824896038321,17
18,FC,Bram Stoker's Dracula,60.0191736030284,5
18,FC,Klax,59.9428450273878,13
18,FC,The Simpsons: Bart vs. The Space Mutants,59.73817193831741,27
18,FC,Star Trek: The Next Generation,59.0,2
18,FC,Shinobi,58.7310216908374,34
18,FC,The Chessmaster,55.0,4
18,FC,Paperboy,54.1355634466638,73
18,FC,George Foreman's KO Boxing,53.0,1
18,FC,Last Action Hero,38.9265084866258,6
18,FC,Fantastic Dizzy,89.6340031315415,14
18,FC,Prince of Persia,82.2840958871467,225
18,FC,R.C. Pro-Am,79.55278779110719,15
18,FC,Snake Rattle 'n' Roll,77.27097557442809,16
18,FC,The NewZealand Story,77.0273953083036,21
18,FC,Battletoads,76.94520122989,106
18,FC,Marble Madness,75.7680932854332,57
18,FC,Indiana Jones and the Last Crusade: The Action Game,74.9377964522533,9
18,FC,The Immortal,74.9223442995425,7
18,FC,Nobunaga's Ambition,74.1123595505618,5
18,FC,Alien 3,73.3891177819981,31
18,FC,Ivan ''Ironman'' Stewart's Super Off Road,72.9303085919526,22
18,FC,Rampart,70.14925373134331,7
18,FC,RoadBlasters,69.9125365279,6
18,FC,The Incredible Crash Dummies,66.0,3
18,FC,Krusty's Fun House,65.8915682033939,13
18,FC,Where in Time is Carmen Sandiego?,65.8790198646177,6
18,FC,The Smurfs,65.2202209126577,19
18,FC,Captain America and the Avengers,64.883564063664,23
18,FC,After Burner II,64.8718576751603,16
18,FC,Paperboy 2,64.01627126099851,11
18,FC,Terminator 2: Judgment Day,63.5171503306925,15
18,FC,Cliffhanger,63.44450534749021,5
18,FC,RoboCop 3,63.3442717938747,16
18,FC,Batman: Return of the Joker,62.0562803463571,23
18,FC,The Simpsons: Bart vs. the World,61.4824896038321,17
18,FC,California Games,60.13418110803001,39
18,FC,Nigel Mansell's World Championship,59.9616113912463,5
18,FC,Klax,59.9428450273878,13
18,FC,The Simpsons: Bart vs. The Space Mutants,59.73817193831741,27
18,FC,The Adventures of Rocky and Bullwinkle and Friends,57.0,3
18,FC,Paperboy,54.1355634466638,73
18,FC,American Gladiators,54.0406176357914,5
18,FC,George Foreman's KO Boxing,53.0,1
18,FC,Pac-Mania,52.95116627701159,12
18,FC,Best of the Best: Championship Karate,51.1066368428571,8
18,FC,Jordan vs. Bird: One on One,50.0,4
18,FC,Wayne's World,50.0,3
18,FC,Roger Clemens' MVP Baseball,43.0,2
18,FC,Championship Pool,43.0,3
18,FC,Last Action Hero,38.9265084866258,6
18,FC,Shanghai,89.73464391302221,13
18,FC,Prince of Persia,82.2840958871467,225
18,FC,The NewZealand Story,77.0273953083036,21
18,FC,Vulcan Venture,75.2892338496095,5
18,FC,Nobunaga's Ambition,74.1123595505618,5
18,FC,Jackie Chan's Action Kung Fu,70.1068325865122,11
18,FC,Pac-Land,69.9271906461117,15
18,FC,Dragon Spirit,68.6679910613414,11
18,FC,Chase H.Q.,67.4953078324734,14
18,FC,Space Harrier,66.3488427953799,28
18,FC,Operation Wolf,65.4676004175532,23
18,FC,After Burner II,64.8718576751603,16
18,FC,Hatris,63.0,2
18,FC,Bonk's Adventure,60.5112690755088,16
18,FC,Klax,59.9428450273878,13
18,FC,Shinobi,58.7310216908374,34
18,FC,Mr. Gimmick,80.5442315129413,11
18,FC,Mega Man 5,77.9807159262319,77
18,FC,Mega Man 4,77.06948517040401,104
18,FC,Nobunaga's Ambition,74.1123595505618,5
18,FC,Nobunaga's Ambition,74.1123595505618,5
18,FC,Super Turrican,73.887569613706,8
18,FC,Alien 3,73.3891177819981,31
18,FC,Ivan ''Ironman'' Stewart's Super Off Road,72.9303085919526,22
18,FC,Rampart,70.14925373134331,7
18,FC,Tetris 2,69.8205819776354,10
18,FC,1943: The Battle of Midway,67.1647079506521,33
18,FC,The Incredible Crash Dummies,66.0,3
